#    L    TT             EE             TE             PP             TP          
  3176   0.143793E+02   0.620737E+00  -0.633659E+00   0.170807E+05   0.160209E+01
  3177   0.143402E+02   0.621422E+00  -0.638787E+00   0.170629E+05   0.159749E+01
  3178   0.143018E+02   0.622084E+00  -0.643985E+00   0.170452E+05   0.159306E+01
  3179   0.142627E+02   0.622700E+00  -0.649253E+00   0.170275E+05   0.158878E+01
  3180   0.142244E+02   0.623293E+00  -0.654621E+00   0.170099E+05   0.158469E+01
  3181   0.141875E+02   0.623840E+00  -0.659985E+00   0.169922E+05   0.158078E+01
  3182   0.141514E+02   0.624355E+00  -0.665383E+00   0.169746E+05   0.157707E+01
  3183   0.141160E+02   0.624831E+00  -0.670888E+00   0.169570E+05   0.157357E+01
  3184   0.140799E+02   0.625276E+00  -0.676427E+00   0.169394E+05   0.157029E+01
  3185   0.140453E+02   0.625681E+00  -0.681926E+00   0.169218E+05   0.156724E+01
  3186   0.140107E+02   0.626061E+00  -0.687534E+00   0.169042E+05   0.156444E+01
  3187   0.139776E+02   0.626386E+00  -0.693175E+00   0.168867E+05   0.156189E+01
  3188   0.139438E+02   0.626657E+00  -0.698851E+00   0.168691E+05   0.155960E+01
  3189   0.139115E+02   0.626902E+00  -0.704561E+00   0.168516E+05   0.155759E+01
  3190   0.138792E+02   0.627115E+00  -0.710232E+00   0.168341E+05   0.155587E+01
  3191   0.138477E+02   0.627279E+00  -0.716012E+00   0.168166E+05   0.155444E+01
  3192   0.138162E+02   0.627403E+00  -0.721753E+00   0.167992E+05   0.155332E+01
  3193   0.137855E+02   0.627485E+00  -0.727529E+00   0.167817E+05   0.155253E+01
  3194   0.137564E+02   0.627527E+00  -0.733340E+00   0.167643E+05   0.155206E+01
  3195   0.137272E+02   0.627534E+00  -0.739187E+00   0.167469E+05   0.155194E+01
  3196   0.136981E+02   0.627493E+00  -0.744995E+00   0.167295E+05   0.155217E+01
  3197   0.136698E+02   0.627410E+00  -0.750690E+00   0.167122E+05   0.155276E+01
  3198   0.136415E+02   0.627300E+00  -0.756570E+00   0.166948E+05   0.155373E+01
  3199   0.136148E+02   0.627133E+00  -0.762412E+00   0.166775E+05   0.155508E+01
  3200   0.135881E+02   0.626931E+00  -0.768142E+00   0.166601E+05   0.155684E+01
  3201   0.135615E+02   0.626686E+00  -0.774056E+00   0.166428E+05   0.155899E+01
  3202   0.135356E+02   0.626384E+00  -0.779858E+00   0.166256E+05   0.156153E+01
  3203   0.135106E+02   0.626061E+00  -0.785621E+00   0.166083E+05   0.156444E+01
  3204   0.134856E+02   0.625688E+00  -0.791494E+00   0.165911E+05   0.156769E+01
  3205   0.134614E+02   0.625264E+00  -0.797253E+00   0.165738E+05   0.157126E+01
  3206   0.134372E+02   0.624797E+00  -0.802897E+00   0.165566E+05   0.157513E+01
  3207   0.134146E+02   0.624294E+00  -0.808724E+00   0.165394E+05   0.157928E+01
  3208   0.133914E+02   0.623739E+00  -0.814361E+00   0.165222E+05   0.158368E+01
  3209   0.133681E+02   0.623148E+00  -0.820030E+00   0.165051E+05   0.158832E+01
  3210   0.133465E+02   0.622513E+00  -0.825658E+00   0.164879E+05   0.159317E+01
  3211   0.133248E+02   0.621841E+00  -0.831392E+00   0.164708E+05   0.159822E+01
  3212   0.133033E+02   0.621124E+00  -0.836786E+00   0.164537E+05   0.160343E+01
  3213   0.132826E+02   0.620363E+00  -0.842285E+00   0.164366E+05   0.160879E+01
  3214   0.132626E+02   0.619557E+00  -0.847741E+00   0.164195E+05   0.161428E+01
  3215   0.132420E+02   0.618705E+00  -0.853152E+00   0.164025E+05   0.161987E+01
  3216   0.132230E+02   0.617816E+00  -0.858444E+00   0.163854E+05   0.162555E+01
  3217   0.132040E+02   0.616882E+00  -0.863766E+00   0.163684E+05   0.163129E+01
  3218   0.131850E+02   0.615909E+00  -0.868967E+00   0.163514E+05   0.163707E+01
  3219   0.131669E+02   0.614898E+00  -0.874197E+00   0.163344E+05   0.164286E+01
  3220   0.131489E+02   0.613834E+00  -0.879305E+00   0.163175E+05   0.164865E+01
  3221   0.131317E+02   0.612731E+00  -0.884293E+00   0.163005E+05   0.165442E+01
  3222   0.131153E+02   0.611589E+00  -0.889307E+00   0.162836E+05   0.166014E+01
  3223   0.130982E+02   0.610416E+00  -0.894199E+00   0.162667E+05   0.166579E+01
  3224   0.130812E+02   0.609195E+00  -0.899043E+00   0.162498E+05   0.167135E+01
  3225   0.130650E+02   0.607928E+00  -0.903838E+00   0.162329E+05   0.167680E+01
  3226   0.130496E+02   0.606629E+00  -0.908509E+00   0.162160E+05   0.168212E+01
  3227   0.130336E+02   0.605290E+00  -0.913131E+00   0.161992E+05   0.168727E+01
  3228   0.130184E+02   0.603911E+00  -0.917702E+00   0.161823E+05   0.169226E+01
  3229   0.130033E+02   0.602492E+00  -0.922149E+00   0.161655E+05   0.169704E+01
  3230   0.129897E+02   0.601025E+00  -0.926470E+00   0.161487E+05   0.170160E+01
  3231   0.129748E+02   0.599532E+00  -0.930739E+00   0.161319E+05   0.170593E+01
  3232   0.129614E+02   0.597999E+00  -0.934956E+00   0.161152E+05   0.170998E+01
  3233   0.129473E+02   0.596425E+00  -0.939047E+00   0.160984E+05   0.171376E+01
  3234   0.129326E+02   0.594809E+00  -0.943084E+00   0.160817E+05   0.171722E+01
  3235   0.129195E+02   0.593153E+00  -0.946920E+00   0.160650E+05   0.172036E+01
  3236   0.129086E+02   0.591470E+00  -0.950776E+00   0.160483E+05   0.172314E+01
  3237   0.128964E+02   0.589745E+00  -0.954503E+00   0.160316E+05   0.172556E+01
  3238   0.128836E+02   0.587986E+00  -0.958102E+00   0.160149E+05   0.172758E+01
  3239   0.128715E+02   0.586192E+00  -0.961570E+00   0.159983E+05   0.172918E+01
  3240   0.128596E+02   0.584364E+00  -0.964909E+00   0.159816E+05   0.173035E+01
  3241   0.128484E+02   0.582501E+00  -0.968266E+00   0.159650E+05   0.173106E+01
  3242   0.128367E+02   0.580595E+00  -0.971492E+00   0.159484E+05   0.173129E+01
  3243   0.128258E+02   0.578668E+00  -0.974586E+00   0.159319E+05   0.173101E+01
  3244   0.128142E+02   0.576699E+00  -0.977549E+00   0.159153E+05   0.173022E+01
  3245   0.128049E+02   0.574709E+00  -0.980453E+00   0.158988E+05   0.172887E+01
  3246   0.127950E+02   0.572676E+00  -0.983151E+00   0.158822E+05   0.172696E+01
  3247   0.127838E+02   0.570615E+00  -0.985864E+00   0.158657E+05   0.172447E+01
  3248   0.127741E+02   0.568517E+00  -0.988368E+00   0.158492E+05   0.172136E+01
  3249   0.127615E+02   0.566397E+00  -0.990814E+00   0.158327E+05   0.171761E+01
  3250   0.127513E+02   0.564234E+00  -0.993124E+00   0.158163E+05   0.171322E+01
  3251   0.127419E+02   0.562056E+00  -0.995299E+00   0.157998E+05   0.170816E+01
  3252   0.127318E+02   0.559842E+00  -0.997339E+00   0.157834E+05   0.170245E+01
  3253   0.127219E+02   0.557598E+00  -0.999317E+00   0.157670E+05   0.169613E+01
  3254   0.127128E+02   0.555324E+00  -0.100116E+01   0.157506E+05   0.168922E+01
  3255   0.127031E+02   0.553029E+00  -0.100294E+01   0.157342E+05   0.168177E+01
  3256   0.126942E+02   0.550712E+00  -0.100450E+01   0.157178E+05   0.167379E+01
  3257   0.126854E+02   0.548365E+00  -0.100593E+01   0.157015E+05   0.166531E+01
  3258   0.126760E+02   0.545989E+00  -0.100729E+01   0.156852E+05   0.165638E+01
  3259   0.126666E+02   0.543598E+00  -0.100851E+01   0.156689E+05   0.164702E+01
  3260   0.126574E+02   0.541178E+00  -0.100967E+01   0.156526E+05   0.163726E+01
  3261   0.126490E+02   0.538735E+00  -0.101061E+01   0.156363E+05   0.162712E+01
  3262   0.126399E+02   0.536271E+00  -0.101148E+01   0.156200E+05   0.161665E+01
  3263   0.126309E+02   0.533791E+00  -0.101221E+01   0.156038E+05   0.160588E+01
  3264   0.126220E+02   0.531275E+00  -0.101280E+01   0.155875E+05   0.159482E+01
  3265   0.126133E+02   0.528751E+00  -0.101325E+01   0.155713E+05   0.158352E+01
  3266   0.126046E+02   0.526205E+00  -0.101362E+01   0.155551E+05   0.157201E+01
  3267   0.125959E+02   0.523636E+00  -0.101386E+01   0.155389E+05   0.156030E+01
  3268   0.125867E+02   0.521060E+00  -0.101394E+01   0.155228E+05   0.154845E+01
  3269   0.125782E+02   0.518455E+00  -0.101396E+01   0.155066E+05   0.153647E+01
  3270   0.125691E+02   0.515841E+00  -0.101382E+01   0.154905E+05   0.152440E+01
  3271   0.125601E+02   0.513213E+00  -0.101355E+01   0.154744E+05   0.151226E+01
  3272   0.125505E+02   0.510578E+00  -0.101305E+01   0.154583E+05   0.150010E+01
  3273   0.125424E+02   0.507919E+00  -0.101255E+01   0.154422E+05   0.148793E+01
  3274   0.125329E+02   0.505246E+00  -0.101182E+01   0.154261E+05   0.147579E+01
  3275   0.125235E+02   0.502565E+00  -0.101103E+01   0.154101E+05   0.146371E+01
  3276   0.125149E+02   0.499869E+00  -0.101015E+01   0.153940E+05   0.145172E+01
  3277   0.125056E+02   0.497173E+00  -0.100913E+01   0.153780E+05   0.143986E+01
  3278   0.124957E+02   0.494462E+00  -0.100796E+01   0.153620E+05   0.142815E+01
  3279   0.124859E+02   0.491735E+00  -0.100663E+01   0.153460E+05   0.141661E+01
  3280   0.124768E+02   0.489001E+00  -0.100523E+01   0.153300E+05   0.140530E+01
  3281   0.124664E+02   0.486251E+00  -0.100375E+01   0.153141E+05   0.139422E+01
  3282   0.124568E+02   0.483508E+00  -0.100204E+01   0.152981E+05   0.138343E+01
  3283   0.124465E+02   0.480750E+00  -0.100032E+01   0.152822E+05   0.137293E+01
  3284   0.124371E+02   0.477992E+00  -0.998451E+00   0.152663E+05   0.136278E+01
  3285   0.124262E+02   0.475226E+00  -0.996426E+00   0.152504E+05   0.135299E+01
  3286   0.124161E+02   0.472452E+00  -0.994172E+00   0.152345E+05   0.134360E+01
  3287   0.124054E+02   0.469670E+00  -0.991984E+00   0.152187E+05   0.133463E+01
  3288   0.123947E+02   0.466902E+00  -0.989564E+00   0.152028E+05   0.132613E+01
  3289   0.123842E+02   0.464118E+00  -0.987062E+00   0.151870E+05   0.131811E+01
  3290   0.123729E+02   0.461334E+00  -0.984401E+00   0.151712E+05   0.131061E+01
  3291   0.123624E+02   0.458557E+00  -0.981731E+00   0.151554E+05   0.130367E+01
  3292   0.123506E+02   0.455780E+00  -0.978827E+00   0.151396E+05   0.129731E+01
  3293   0.123388E+02   0.452994E+00  -0.975837E+00   0.151238E+05   0.129155E+01
  3294   0.123278E+02   0.450214E+00  -0.972762E+00   0.151081E+05   0.128645E+01
  3295   0.123161E+02   0.447442E+00  -0.969525E+00   0.150923E+05   0.128201E+01
  3296   0.123038E+02   0.444654E+00  -0.966201E+00   0.150766E+05   0.127828E+01
  3297   0.122907E+02   0.441887E+00  -0.962863E+00   0.150609E+05   0.127528E+01
  3298   0.122785E+02   0.439112E+00  -0.959289E+00   0.150452E+05   0.127305E+01
  3299   0.122656E+02   0.436344E+00  -0.955699E+00   0.150296E+05   0.127161E+01
  3300   0.122520E+02   0.433574E+00  -0.951946E+00   0.150139E+05   0.127101E+01
  3301   0.122385E+02   0.430827E+00  -0.948102E+00   0.149983E+05   0.127124E+01
  3302   0.122250E+02   0.428071E+00  -0.944168E+00   0.149826E+05   0.127230E+01
  3303   0.122123E+02   0.425336E+00  -0.940069E+00   0.149670E+05   0.127413E+01
  3304   0.121990E+02   0.422586E+00  -0.935954E+00   0.149514E+05   0.127670E+01
  3305   0.121849E+02   0.419858E+00  -0.931673E+00   0.149359E+05   0.127997E+01
  3306   0.121709E+02   0.417145E+00  -0.927301E+00   0.149203E+05   0.128390E+01
  3307   0.121555E+02   0.414424E+00  -0.922763E+00   0.149047E+05   0.128846E+01
  3308   0.121408E+02   0.411725E+00  -0.918282E+00   0.148892E+05   0.129359E+01
  3309   0.121248E+02   0.409040E+00  -0.913635E+00   0.148737E+05   0.129927E+01
  3310   0.121095E+02   0.406364E+00  -0.908897E+00   0.148582E+05   0.130544E+01
  3311   0.120942E+02   0.403695E+00  -0.903991E+00   0.148427E+05   0.131209E+01
  3312   0.120782E+02   0.401041E+00  -0.899142E+00   0.148272E+05   0.131915E+01
  3313   0.120623E+02   0.398403E+00  -0.894126E+00   0.148118E+05   0.132660E+01
  3314   0.120457E+02   0.395780E+00  -0.889017E+00   0.147963E+05   0.133439E+01
  3315   0.120291E+02   0.393165E+00  -0.883890E+00   0.147809E+05   0.134249E+01
  3316   0.120118E+02   0.390574E+00  -0.878595E+00   0.147655E+05   0.135086E+01
  3317   0.119946E+02   0.387990E+00  -0.873281E+00   0.147501E+05   0.135945E+01
  3318   0.119766E+02   0.385430E+00  -0.867799E+00   0.147347E+05   0.136823E+01
  3319   0.119594E+02   0.382894E+00  -0.862298E+00   0.147194E+05   0.137715E+01
  3320   0.119407E+02   0.380366E+00  -0.856777E+00   0.147040E+05   0.138619E+01
  3321   0.119228E+02   0.377854E+00  -0.851162E+00   0.146887E+05   0.139529E+01
  3322   0.119035E+02   0.375367E+00  -0.845453E+00   0.146734E+05   0.140442E+01
  3323   0.118842E+02   0.372880E+00  -0.839649E+00   0.146581E+05   0.141354E+01
  3324   0.118656E+02   0.370433E+00  -0.833899E+00   0.146428E+05   0.142262E+01
  3325   0.118456E+02   0.368003E+00  -0.827980E+00   0.146275E+05   0.143160E+01
  3326   0.118263E+02   0.365589E+00  -0.822040E+00   0.146123E+05   0.144045E+01
  3327   0.118056E+02   0.363207E+00  -0.816005E+00   0.145970E+05   0.144914E+01
  3328   0.117848E+02   0.360842E+00  -0.809948E+00   0.145818E+05   0.145762E+01
  3329   0.117641E+02   0.358494E+00  -0.803870E+00   0.145666E+05   0.146586E+01
  3330   0.117434E+02   0.356171E+00  -0.797622E+00   0.145514E+05   0.147380E+01
  3331   0.117212E+02   0.353873E+00  -0.791360E+00   0.145362E+05   0.148143E+01
  3332   0.117006E+02   0.351599E+00  -0.785046E+00   0.145211E+05   0.148868E+01
  3333   0.116784E+02   0.349351E+00  -0.778717E+00   0.145059E+05   0.149554E+01
  3334   0.116562E+02   0.347121E+00  -0.772388E+00   0.144908E+05   0.150194E+01
  3335   0.116333E+02   0.344915E+00  -0.765992E+00   0.144757E+05   0.150787E+01
  3336   0.116104E+02   0.342735E+00  -0.759499E+00   0.144606E+05   0.151327E+01
  3337   0.115875E+02   0.340588E+00  -0.753005E+00   0.144455E+05   0.151811E+01
  3338   0.115631E+02   0.338460E+00  -0.746488E+00   0.144304E+05   0.152235E+01
  3339   0.115402E+02   0.336357E+00  -0.739926E+00   0.144154E+05   0.152595E+01
  3340   0.115158E+02   0.334280E+00  -0.733318E+00   0.144003E+05   0.152887E+01
  3341   0.114907E+02   0.332243E+00  -0.726693E+00   0.143853E+05   0.153107E+01
  3342   0.114663E+02   0.330218E+00  -0.720030E+00   0.143703E+05   0.153251E+01
  3343   0.114411E+02   0.328227E+00  -0.713335E+00   0.143553E+05   0.153315E+01
  3344   0.114159E+02   0.326261E+00  -0.706623E+00   0.143403E+05   0.153295E+01
  3345   0.113900E+02   0.324323E+00  -0.699879E+00   0.143253E+05   0.153188E+01
  3346   0.113647E+02   0.322403E+00  -0.693118E+00   0.143104E+05   0.152989E+01
  3347   0.113388E+02   0.320525E+00  -0.686325E+00   0.142955E+05   0.152694E+01
  3348   0.113105E+02   0.318666E+00  -0.679521E+00   0.142805E+05   0.152299E+01
  3349   0.112838E+02   0.316842E+00  -0.672707E+00   0.142656E+05   0.151801E+01
  3350   0.112570E+02   0.315052E+00  -0.665875E+00   0.142507E+05   0.151196E+01
  3351   0.112302E+02   0.313281E+00  -0.659025E+00   0.142359E+05   0.150481E+01
  3352   0.112019E+02   0.311546E+00  -0.652172E+00   0.142210E+05   0.149659E+01
  3353   0.111735E+02   0.309860E+00  -0.645316E+00   0.142062E+05   0.148735E+01
  3354   0.111452E+02   0.308179E+00  -0.638449E+00   0.141913E+05   0.147713E+01
  3355   0.111160E+02   0.306526E+00  -0.631573E+00   0.141765E+05   0.146599E+01
  3356   0.110876E+02   0.304893E+00  -0.624702E+00   0.141617E+05   0.145398E+01
  3357   0.110577E+02   0.303303E+00  -0.617821E+00   0.141469E+05   0.144113E+01
  3358   0.110284E+02   0.301740E+00  -0.610954E+00   0.141322E+05   0.142749E+01
  3359   0.109992E+02   0.300206E+00  -0.604092E+00   0.141174E+05   0.141312E+01
  3360   0.109699E+02   0.298715E+00  -0.597229E+00   0.141027E+05   0.139805E+01
  3361   0.109398E+02   0.297238E+00  -0.590394E+00   0.140879E+05   0.138235E+01
  3362   0.109089E+02   0.295804E+00  -0.583551E+00   0.140732E+05   0.136604E+01
  3363   0.108780E+02   0.294398E+00  -0.576730E+00   0.140585E+05   0.134919E+01
  3364   0.108479E+02   0.293014E+00  -0.569923E+00   0.140438E+05   0.133183E+01
  3365   0.108162E+02   0.291673E+00  -0.563138E+00   0.140292E+05   0.131402E+01
  3366   0.107844E+02   0.290354E+00  -0.556368E+00   0.140145E+05   0.129580E+01
  3367   0.107534E+02   0.289079E+00  -0.549613E+00   0.139999E+05   0.127721E+01
  3368   0.107215E+02   0.287818E+00  -0.542888E+00   0.139852E+05   0.125831E+01
  3369   0.106897E+02   0.286594E+00  -0.536194E+00   0.139706E+05   0.123915E+01
  3370   0.106563E+02   0.285400E+00  -0.529522E+00   0.139560E+05   0.121976E+01
  3371   0.106243E+02   0.284235E+00  -0.522874E+00   0.139415E+05   0.120020E+01
  3372   0.105908E+02   0.283107E+00  -0.516257E+00   0.139269E+05   0.118051E+01
  3373   0.105580E+02   0.282009E+00  -0.509679E+00   0.139123E+05   0.116074E+01
  3374   0.105252E+02   0.280934E+00  -0.503139E+00   0.138978E+05   0.114094E+01
  3375   0.104908E+02   0.279896E+00  -0.496624E+00   0.138833E+05   0.112116E+01
  3376   0.104564E+02   0.278881E+00  -0.490148E+00   0.138688E+05   0.110143E+01
  3377   0.104226E+02   0.277896E+00  -0.483719E+00   0.138543E+05   0.108182E+01
  3378   0.103889E+02   0.276942E+00  -0.477322E+00   0.138398E+05   0.106236E+01
  3379   0.103543E+02   0.276025E+00  -0.470973E+00   0.138253E+05   0.104310E+01
  3380   0.103196E+02   0.275125E+00  -0.464672E+00   0.138108E+05   0.102409E+01
  3381   0.102857E+02   0.274270E+00  -0.458418E+00   0.137964E+05   0.100538E+01
  3382   0.102510E+02   0.273432E+00  -0.452205E+00   0.137820E+05   0.987011E+00
  3383   0.102154E+02   0.272632E+00  -0.446041E+00   0.137676E+05   0.969032E+00
  3384   0.101806E+02   0.271848E+00  -0.439925E+00   0.137532E+05   0.951491E+00
  3385   0.101449E+02   0.271103E+00  -0.433865E+00   0.137388E+05   0.934435E+00
  3386   0.101099E+02   0.270389E+00  -0.427854E+00   0.137244E+05   0.917910E+00
  3387   0.100742E+02   0.269700E+00  -0.421892E+00   0.137100E+05   0.901964E+00
  3388   0.100383E+02   0.269034E+00  -0.416002E+00   0.136957E+05   0.886643E+00
  3389   0.100009E+02   0.268401E+00  -0.410154E+00   0.136814E+05   0.871995E+00
  3390   0.996497E+01   0.267792E+00  -0.404379E+00   0.136670E+05   0.858066E+00
  3391   0.993043E+01   0.267223E+00  -0.398661E+00   0.136527E+05   0.844904E+00
  3392   0.989359E+01   0.266671E+00  -0.392993E+00   0.136384E+05   0.832555E+00
  3393   0.985743E+01   0.266144E+00  -0.387398E+00   0.136242E+05   0.821067E+00
  3394   0.982047E+01   0.265656E+00  -0.381861E+00   0.136099E+05   0.810487E+00
  3395   0.978491E+01   0.265179E+00  -0.376383E+00   0.135957E+05   0.800861E+00
  3396   0.974781E+01   0.264750E+00  -0.370978E+00   0.135814E+05   0.792237E+00
  3397   0.971063E+01   0.264331E+00  -0.365640E+00   0.135672E+05   0.784661E+00
  3398   0.967338E+01   0.263945E+00  -0.360368E+00   0.135530E+05   0.778181E+00
  3399   0.963681E+01   0.263585E+00  -0.355163E+00   0.135388E+05   0.772844E+00
  3400   0.959941E+01   0.263243E+00  -0.350032E+00   0.135246E+05   0.768697E+00
  3401   0.956269E+01   0.262934E+00  -0.344961E+00   0.135104E+05   0.765772E+00
  3402   0.952589E+01   0.262644E+00  -0.339973E+00   0.134963E+05   0.764041E+00
  3403   0.948753E+01   0.262380E+00  -0.335045E+00   0.134821E+05   0.763464E+00
  3404   0.944985E+01   0.262141E+00  -0.330194E+00   0.134680E+05   0.763998E+00
  3405   0.941209E+01   0.261922E+00  -0.325426E+00   0.134539E+05   0.765603E+00
  3406   0.937500E+01   0.261736E+00  -0.320728E+00   0.134398E+05   0.768235E+00
  3407   0.933783E+01   0.261562E+00  -0.316109E+00   0.134257E+05   0.771854E+00
  3408   0.929986E+01   0.261413E+00  -0.311559E+00   0.134116E+05   0.776417E+00
  3409   0.926181E+01   0.261284E+00  -0.307096E+00   0.133975E+05   0.781883E+00
  3410   0.922444E+01   0.261188E+00  -0.302713E+00   0.133835E+05   0.788211E+00
  3411   0.918625E+01   0.261112E+00  -0.298401E+00   0.133694E+05   0.795358E+00
  3412   0.914874E+01   0.261054E+00  -0.294162E+00   0.133554E+05   0.803282E+00
  3413   0.911041E+01   0.261009E+00  -0.290019E+00   0.133414E+05   0.811943E+00
  3414   0.907350E+01   0.260989E+00  -0.285965E+00   0.133274E+05   0.821298E+00
